🐛长久动漫🐛“如果有人贩卖请举报”,#genre#
曲剧《风雪配》,http://gcw.bdcdn.shoujiduoduo.com/v/190702/3e371e8c94d2e1070319298ce2f9c2b7.mp4
名家演唱会,http://gcw.bdcdn.shoujiduoduo.com/v/190710/acb4c10132c1db9122b9fc1d9bb662e1.mp4
曲剧《十八哭》,http://gcw.bdcdn.shoujiduoduo.com/v/190304/7dc7811188639217fb8299804021325f.mp4
曲剧《王华买爹》,http://gcw.bdcdn.shoujiduoduo.com/v/190902/19ce2ae8133857ae7ffc2dbe0c674a3b.mp4
曲剧《李豁子说媒》,http://gcw.bdcdn.shoujiduoduo.com/v/190404/fe8abd72959145ed7ca5b56342849b89.mp4
地方台,#genre#
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701_fhd.m3u8
兵团卫视,http://mobilelive-ds.ysp.cctv.cn/ysp/2022606701.m3u8
重庆卫视,http://183.94.1.118:8801/tsfile/live/0142_1.m3u8
重庆卫视,http://123.166.61.70:8003/hls/62/index.m3u8
重庆卫视,http://123.138.216.44:9902/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://61.163.181.78:9901/tsfile/live/1036_1.m3u8
东方卫视,http://60.10.135.181:555/udp/239.253.92.89:8019
东方卫视,http://119.163.199.98:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.19.38.162:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.166.61.70:8003/hls/53/index.m3u8
甘肃卫视,http://202.100.46.58:9901/tsfi
超級育,http://117.161.12.124/live/program/live/qcsj8m/8000000/mnf.m3u8
足球频道,http://117.161.12.124/live/program/live/zqpd8m/8000000/mnf.m3u8
新视觉台,http://117.161.12.124/live/program/live/xsjhd8m/8000000/mnf.m3u8
七彩戏剧,http://117.161.12.124/live/program/live/qcxjhd8m/8000000/mnf.m3u8
谍战剧场,http://117.161.12.124/live/program/live/dzjc8m/8000000/mnf.m3u8
热门剧场,http://117.161.12.124/live/program/live/rmjc8m/8000000/mnf.m3u8
戏曲精选,http://117.161.12.124/live/program/live/xqjx8m/8000000/mnf.m3u8
宝宝动画,http://117.161.12.124/live/program/live/bbdh8m/8000000/mnf.m3u8
热门综艺,http://117.161.12.124/live/program/live/rmzy8m/8000000/mnf.m3u8
健康养生,http://117.161.12.124/live/program/live/jkys8m/8000000/mnf.m3u8
动漫秀场,http://117.161.12.124/live/program/live/dmxc8m/8000000/mnf.m3u8
东方财经,http://117.161.12.124/live/program/live/dfcjhd8m/8000000/mnf.m3u8
上海纪实,http://117.161.12.124/live/program/live/jspdhd/4000000/mnf.m3u8
法治天地,http://117.161.12.124/live/program/live/fztd8m/8000000/mnf.m3u8
快乐垂钓,http://117.161.12.124/live/program/live/klcd8m/8000000/mnf.m3u8
欢笑剧场-4K,http://117.161.12.124/live/program/live/hxjc4k/15000000/mnf.m3u8
东方影视,http://117.161.12.124/live/program/live/dfyshd8m/8000000/mnf.m3u8
华语影院,http://117.161.12.124/live/program/live/hyyy8m/8000000/mnf.m3u8
全球大片,http://117.161.12.124/live/program/live/qqdp8m/8000000/mnf.m3u8
全纪实台,http://117.161.12.124/live/program/live/qjshd8m/8000000/mnf.m3u8
都市剧场,http://117.161.12.124/live/program/live/dsjc8m/8000000/mnf.m3u8
上海外语,http://117.161.12.124/live/program/live/icshd8m/8000000/mnf.m3u8
上海新闻,http://117.161.12.124/live/program/live/xwzhhd8m/8000000/mnf.m3u8
五星体育,http://117.161.12.124/live/program/live/wxtyhd8m/8000000/mnf.m3u8
魅力足球,http://117.161.12.124/live/program/live/mlyyhd8m/8000000/mnf.m3u8
第一财经,http://117.161.12.124/live/program/live/dycjhd8m/8000000/mnf.m3u8
欢笑剧场,http://117.161.12.124/live/program/live/hxjc8m/8000000/mnf.m3u8
生活时尚,http://117.161.12.124/live/program/live/shss8m/8000000/mnf.m3u8
欢笑剧场4k,http://47.102.200.34:18081/live/program/live/hxjc4k/15000000/mnf.m3u8
欢笑剧场,http://47.102.200.34:18081/live/program/live/hxjc8m/8000000/mnf.m3u8
劲爆体育,http://47.102.200.34:18081/live/program/live/jbtyhd8m/8000000/mnf.m3u8
快乐垂钓,http://47.102.200.34:18081/live/program/live/klcd8m/8000000/mnf.m3u8
元宵晚会,https://txmov2.a.kwimgs.com/upic/2023/04/28/07/BMjAyMzA0MjgwNzM4MDRfNzM5MzQzNzIyXzEwMTYyODkxNTQ3MV8wXzM=_b_B18cd8a0447a7f960a020c0d010090c7c.mp4
金鹰纪实,http://47.102.200.34:18081/live/program/live/jyjs8m/8000000/mnf.m3u8
戏曲精选,http://47.102.200.34:18081/live/program/live/xqjx8m/8000000/mnf.m3u8
东方影视,http://47.102.200.34:18081/live/program/live/dfyshd8m/8000000/mnf.m3u8
五星体育,http://47.102.200.34:18081/live/program/live/wxtyhd8m/8000000/mnf.m3u8
全纪实,http://47.102.200.34:18081/live/program/live/qjshd8m/8000000/mnf.m3u8
新视觉,http://47.102.200.34:18081/live/program/live/xsjhd8m/8000000/mnf.m3u8
中国教育-1,http://47.102.200.34:18081/live/program/live/zgjy1t8m/8000000/mnf.m3u8
中国教育-4,http://47.102.200.34:18081/live/program/live/zgjy4hd8m/8000000/mnf.m3u8
卡酷少儿,http://47.102.200.34:18081/live/program/live/kkse8m/8000000/mnf.m3u8
纪实科教,http://47.102.2
中国国际教育1,http://udnhls.skilldns.com:80/cectv1.m3u8
中国国际教育2,http://udnhls.skilldns.com:80/cectv2.m3u8
中国国际教育3,http://udnhls.skilldns.com:80/cectv3.m3u8
中国国际教育4,http://udnhls.skilldns.com:80/cectv4.m3
人民铁道台,http://39.162.27.11:8081/newlive/live/hls/2/live.m3u8
持续更新,http://l.cztvcloud.com/channels/lantian/SXzhuji3/72
🎧凤凰歌曲,#genre#
含泪叫声父母亲,https://img.piexl.cn/view.php/40f46a5fd6a2cc3fd97e58780beeb0eb.ts
当我聚过她DJ,https://play.xm.68tool.com/m3u8/2024/06/03/c1bf9afb95259599/playlist.m3u8
飒DJ,https://play.xm.68tool.com/m3u8/2024/06/03/229e3e7d2523ee8f/playlist.m3u8
哎呦我的姑姑DJ,https://play.xm.68tool.com/m3u8/2024/06/03/9dea0940f08020b7/playlist.m3u8
傻的很潇洒,https://cccimg.com/view.php/95e134c874f81ce5b1947f411aa4f8f3.mp4
余生有你就很美,https://cccimg.com/view.php/777563c38f3ed950252bb5d704a6f2ce.mp4
我来人间看场戏,https://cccimg.com/view.php/634379c3d81df38fb0f16ee6f56affde.mp4
江南雨,https://cccimg.com/view.php/8d365f8d1dadbab538336d8c8affc5af.mp4
姑娘我爱你,https://cccimg.com/view.php/640703a522a4c560b2484e13f43604e0.mp4
山沟沟里的女人,https://cccimg.com/view.php/c136a223be562f874000a66e9395cc54.mp4
离乡人,https://cccimg.com/view.php/a934cfbc00ca66fee38523a5e1f6524b.mp4
大雁南飞,https://cccimg.com/view.php/ea34789c8cd3ad532bc46c97d71bb9e9.mp4
我把故事酿成酒,https://cccimg.com/view.php/4020437205eb7c57b07edd544db6c906.mp4
不染,https://vd3.bdstatic.com/mda-mbnpja8iieywtx1e/v2-hknm/mda-mbnpja8iieywtx1e.mp4?playlist=%5B%221080p%22%2C%22hd%22%2C%22sc%22%5D&pd=19&vt=1
不染,https://vd3.bdstatic.com/mda-mbnpja8iieywtx1e/v2-hknm/mda-mbnpja8iieywtx1e.mp4?playlist=%5B%221080p%22%2C%22hd%22%2C%22sc%22%5D&pd=19&vt=1
武安姑娘,https://fel.forxhr.top:2022/view.php/deedc05c7f9894f0f27526acec4216ab.mp4
小城画师,https://pan.vma.cc/view.php/024ec81befd38db2dec9816b4dc0164b.ts
含泪叫声父母亲,https://img.piexl.cn/view.php/40f46a5fd6a2cc3fd97e58780beeb0eb.ts
发了疯的想拼了命的忘,https://img.piexl.cn/view.php/fdf08b7bc4027ed01b6b8d49c0ebd101.ts
等月,https://www.lequxiang.com.cn/view.php/1c56d4066ec6119afb195acd3b74773f.ts
我也很想有个依靠,https://img.piexl.cn/view.php/f1d35a270118313a9e02aedb74138fff.mp4
偷走我的魂,https://fel.forxhr.top:2022/view.php/6f51ba302056379915cd70abea0e3b36.mp4
你最近可如意,https://pan.szfx.top/view.php/192605c604696c3c5ce16d565a52c796.ts
武安姑娘,https://fel.forxhr.top:2022/view.php/deedc05c7f9894f0f27526acec4216ab.mp4
雅韵流淌武安城,https://fel.forxhr.top:2022/view.php/70b144fdedaa2d8fb6d56f222a720655.mp4
武安是个好地方,https://fel.forxhr.top:2022/view.php/d2bc144aa0b053adcd988593ae958534.mp4
往前走别回头,https://fel.forxhr.top:2022/view.php/dcf85a7f7b4d97cb04fe16789c7b1c2a.mp4
我的难过你无所谓,https://fel.forxhr.top:2022/view.php/a80c7326dfaeb771726c046113c8fa91.mp4
叫声二奶奶,https://img.piexl.cn/view.php/26c642c2bd02697af1deb2ac4de3dba6.mp4
曾经发了疯的想,https://img.piexl.cn/view.php/fdf08b7bc4027ed01b6b8d49c0ebd101.ts
牧羊曲,https://img.piexl.cn/view.php/032eeefcd9921714b723d04f33693973.mp4
那有阿妹俏,https://img.piexl.cn/view.php/03f811cb4f5c8d88f7c5b0d202e98185.mp4
《八十一难七十二变》王爱华,https://txmov2.a.kwimgs.com/bs3/video-hls/5248664006116921952_hlsb.m3u8
  《人生何处》孙艺琪,https://txmov2.a.kwimgs.com/bs3/video-hls/5221923883125198304_hlsb.m3u8
  《人生路上谁没流过泪》李英,https://txmov2.a.kwimgs.com/bs3/video-hls/5205316857833025709_hlsb.m3u8
  《说句心里话》闫维文,https://txmov2.a.kwimgs.com/bs3/video-hls/5215731434390622583_hlsb.m3u8
  《阿爸阿妈》祁隆,https://txmov2.a.kwimgs.com/bs3/video-hls/5255419404639148256_hlsb.m3u8
  《歌在飞》苏勒亚其其格,https://txmov2.a.kwimgs.com/bs3/video-hls/5202783581212920403_hlsb.m3u8
  《人生还遇多少苦》李英,https://txmov2.a.kwimgs.com/bs3/video-hls/5252323180125848369_hlsb.m3u8
  《三生石下》大欢,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597453118311660_hlsb.m3u8
  《潮湿的心》卓依婷,https://txmov2.a.kwimgs.com/bs3/video-hls/5243034499473032461_hlsb.m3u8
  《我用胡琴和你说话》董文华,https://txmov2.a.kwimgs.com/bs3/video-hls/5235153202779193340_hlsb.m3u8
  《可可托海的牧羊人》王琪,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464350364517588_hlsb.m3u8
  《中国功夫》屠洪刚,https://txmov2.a.kwimgs.com/bs3/video-hls/5241908599302693187_hlsb.m3u8
  《人生诺只如初见》雨路,https://txmov2.a.kwimgs.com/bs3/video-hls/5197435552382801376_hlsb.m3u8
  《伤心泪》陈星,https://txmov2.a.kwimgs.com/bs3/video-hls/5196872605146552986_hlsb.m3u8
  《生于人间何罪之有》魏佳艺,https://txmov2.a.kwimgs.com/bs3/video-hls/5227834850113580254_hlsb.m3u8
  《酒干倘卖无》苏芮,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167599918242461_hlsb.m3u8
  《万事如意》张也,https://txmov2.a.kwimgs.com/bs3/video-hls/5235716151206497140_hlsb.m3u8
  《罗刹海市》刀郎,https://txmov2.a.kwimgs.com/bs3/video-hls/5243878926999290171_hlsb.m3u8
  《妈妈我想你》潮汤,https://txmov2.a.kwimgs.com/bs3/video-hls/5221360927903713995_hlsb.m3u8
  《人生需自渡》李英,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137924045558092_hlsb.m3u8
  《咽下人生这苦水》米灵,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687355231591294_hlsb.m3u8
  《康定情歌》降央卓玛,https://txmov2.a.kwimgs.com/bs3/video-hls/5205598329317909477_hlsb.m3u8
  《山路十八弯》李琼,https://txmov2.a.kwimgs.com/bs3/video-hls/5243034501934806527_hlsb.m3u8
  《黄土高坡》范琳琳,https://txmov2.a.kwimgs.com/bs3/video-hls/5235434676052149493_hlsb.m3u8
  《走进新时代》张也,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693673454575210_hlsb.m3u8
  《祝你平安》孙悦,https://txmov2.a.kwimgs.com/bs3/video-hls/5203346531039245328_hlsb.m3u8
  《信天游》程琳,https://txmov2.a.kwimgs.com/bs3/video-hls/5247256624818138976_hlsb.m3u8
  《那片海》韩红,https://txmov2.a.kwimgs.com/bs3/video-hls/5206724228951593383_hlsb.m3u8
  《青藏高原》韩红,https://txmov2.a.kwimgs.com/bs3/video-hls/5218546178441065967_hlsb.m3u8
  《敢问路在何方》蒋大为,https://txmov2.a.kwimgs.com/bs3/video-hls/5245567776630978596_hlsb.m3u8
  《没有你陪伴我真的好孤单》梦然,https://txmov2.a.kwimgs.com/bs3/video-hls/5231775500572164525_hlsb.m3u8
  《红枣树》任妙音,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553376385656178_hlsb.m3u8
  《天在下雨我在想你》任妙音,https://txmov2.a.kwimgs.com/bs3/video-hls/5191806055241667819_hlsb.m3u8
  《流浪兄弟》陈星,https://txmov2.a.kwimgs.com/bs3/video-hls/5220235028888407384_hlsb.m3u8
  《母亲》阎维文,https://txmov2.a.kwimgs.com/bs3/video-hls/5246693676709622572_hlsb.m3u8
  《酒醉的雨滴》蒋英,https://txmov2.a.kwimgs.com/bs3/video-hls/5252041697435354305_hlsb.m3u8
  《南无观世音菩萨》陈星,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634321167289146_hlsb.m3u8
  《老爸老妈》阿宝,https://txmov2.a.kwimgs.com/bs3/video-hls/5200531776112850727_hlsb.m3u8
  《你是我的情人》小沈阳,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405874350291543_hlsb.m3u8
  《问佛》祁隆,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109121440318121_hlsb.m3u8
  《中国娃》解晓东,https://txmov2.a.kwimgs.com/bs3/video-hls/5240782697745335668_hlsb.m3u8
  《听闻远方有你》刘艺文,https://txmov2.a.kwimgs.com/bs3/video-hls/5220797972686944321_hlsb.m3u8
  《牵挂你的人是我》高林生,https://txmov2.a.kwimgs.com/bs3/video-hls/5241345648133788197_hlsb.m3u8
  《父亲》降央卓玛,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708948059059926_hlsb.m3u8
  《雾里看花》那英,https://txmov2.a.kwimgs.com/bs3/video-hls/5221360923338921084_hlsb.m3u8
  《春天的故事》董文华,https://txmov2.a.kwimgs.com/bs3/video-hls/5253449072697062915_hlsb.m3u8
  《山不转水转》那英,https://txmov2.a.kwimgs.com/bs3/video-hls/5259641519517306268_hlsb.m3u8
  《男儿当自强》成龙,https://txmov2.a.kwimgs.com/bs3/video-hls/5257108244512031525_hlsb.m3u8
  《如果爱情也可以百度》王馨,https://txmov2.a.kwimgs.com/bs3/video-hls/5248382521400091650_hlsb.m3u8
  《雨荷》风语,https://txmov2.a.kwimgs.com/bs3/video-hls/5214605523416810848_hlsb.m3u8
  《望故乡》陈星,https://txmov2.a.kwimgs.com/bs3/video-hls/5214324050826289704_hlsb.m3u8
  《一剪梅》费玉清,https://txmov2.a.kwimgs.com/bs3/video-hls/5206724222450402411_hlsb.m3u8
  《军中绿花》小曾,https://txmov2.a.kwimgs.com/bs3/video-hls/5253167596947173229_hlsb.m3u8
  《九月九的酒》陈少华,https://txmov2.a.kwimgs.com/bs3/video-hls/5199405873519852921_hlsb.m3u8
吕金铃-爹娘,http://em.21dtv.com/songs/60070641.mkv
​筷子兄弟-父亲,http://em.21dtv.com/songs/60064212.mkv
​印良法师-放下,http://em.21dtv.com/songs/60133445.mkv
​佚名-婚誓(快三),http://em.21dtv.com/songs/60022321.mkv
董文华-婚誓,http://em.21dtv.com/songs/60022322.mkv
​韩红-九儿,http://em.21dtv.com/songs/60108147.mkv
韩红-九儿,http://em.21dtv.com/songs/60109728.mkv
​郁钧剑-母亲,http://em.21dtv.com/songs/60030523.mkv
​张冬玲-母亲,http://em.21dtv.com/songs/60069625.mkv
​小歆-同学,http://em.21dtv.com/songs/60069885.mkv
​林志颖-戏梦(演唱会),http://em.21dtv.com/songs/60048203.mkv
林志颖-戏梦,http://em.21dtv.com/songs/60048204.mkv
​冷漠-小三,http://em.21dtv.com/songs/60049720.mkv
​冷漠-小三(续集),http://em.21dtv.com/songs/60049718.mkv
​黄品源-小薇,http://em.21dtv.com/songs/60049784.mkv
​刘德华-笨小孩(演唱会),http://em.21dtv.com/songs/60010342.mkv
​阎维文-从军歌,http://em.21dtv.com/songs/60088821.mkv
​其他-唱脸谱,http://em.21dtv.com/songs/60089153.mkv
姚贝娜-采莲曲,http://em.21dtv.com/songs/60106755.mkv
李娜-城里人,http://em.21dtv.com/songs/60070590.mkv
​韩磊-草帽歌(演唱会),http://em.21dtv.com/songs/60012060.mkv
​韩磊-草帽歌(演唱会),http://em.21dtv.com/songs/60012060.mkv
刘欢-草帽歌,http://em.21dtv.com/songs/60012061.mkv
​李池湘-慈母泪(戏曲),http://em.21dtv.com/songs/60092807.mkv
CARLY RAE JEPSEN-call me maybe,http://em.21dtv.com/songs/60065557.mkv
​朴志胤-成人礼,http://em.21dtv.com/songs/60012571.mkv
​旭日阳刚-春天里,http://em.21dtv.com/songs/60013344.mkv
​孙艺玲-打工歌,http://em.21dtv.com/songs/60085007.mkv
​杨青倩-刀剑笑,http://em.21dtv.com/songs/60014689.mkv
​毛阿敏-丢手绢,http://em.21dtv.com/songs/60015485.mkv
​童唱-读书郎,http://em.21dtv.com/songs/60015842.mkv
​李娜-杜十娘,http://em.21dtv.com/songs/60015874.mkv
​董文华-二泉吟,http://em.21dtv.com/songs/60016365.mkv
​李宗盛-凡人歌,http://em.21dtv.com/songs/60016470.mkv
​游美灵-光棍歌,http://em.21dtv.com/songs/60085155.mkv
​后羿-光棍体,http://em.21dtv.com/songs/60068290.mkv
卢海潮-光棍王,http://em.21dtv.com/songs/60019279.mkv
​唐朝乐队-国际歌(演唱会),http://em.21dtv.com/songs/60019441.mkv
佚名-国际歌,http://em.21dtv.com/songs/60019442.mkv
费翔-橄榄树,http://em.21dtv.com/songs/60018113.mkv
费玉清-橄榄树,http://em.21dtv.com/songs/60018114.mkv
​李小文-过三关,http://em.21dtv.com/songs/60019527.mkv
​民歌-逛新城,http://em.21dtv.com/songs/60019349.mkv
​许嵩-坏孩子,http://em.21dtv.com/songs/60021694.mkv
​张也-红梅赞,http://em.21dtv.com/songs/60020915.mkv
徐良+小凌-坏女孩,http://em.21dtv.com/songs/60021708.mkv
佚名-坏女孩,http://em.21dtv.com/songs/60021709.mkv
小凌-坏男孩,http://em.21dtv.com/songs/60132385.mkv
谢采妘-回娘家,http://em.21dtv.com/songs/60022168.mkv
小虎队-红蜻蜓(演唱会),http://em.21dtv.com/songs/60020931.mkv
宋祖英-好日子,http://em.21dtv.com/songs/60128996.mkv
陈慧琳-记事本,http://em.21dtv.com/songs/60022714.mkv
冯晓菲-龙船调,http://em.21dtv.com/songs/60099781.mkv
左明科-老锄头,http://em.21dtv.com/songs/60122692.mkv
张正扬-六尺巷,http://em.21dtv.com/songs/60115154.mkv
百善孝为先,https://vdse.bdstatic.com//61dca716637511c28d7a83e958d72cd5.mp4
只羡鸳鸯不羡仙,http://em.21dtv.com/songs/60166028.mkv
最贵是健康,http://em.21dtv.com/songs/60128963.mkv
大王叫我来巡山,http://em.21dtv.com/songs/60117261.mkv
大王叫我来巡山,http://em.21dtv.com/songs/60116256.mkv
恋人心,http://em.21dtv.com/songs/60114402.mkv
人心隔肚皮,http://em.21dtv.com/songs/60138995.mkv
一颗温暖男人心,http://em.21dtv.com/songs/60109465.mkv
眼泪留不住男人心,http://em.21dtv.com/songs/60079010.mkv
碎心石,http://em.21dtv.com/songs/60041007.mkv
四季歌,http://em.21dtv.com/songs/60111000.mkv
爱情烟火,http://em.21dtv.com/songs/60127932.mkv
下完这场雨,http://em.21dtv.com/songs/60133456.mkv
女人不是妖,http://em.21dtv.com/songs/60071015.mkv
女人不是辘轳,https://txmov2.a.kwimgs.com/upic/2022/05/22/06/BMjAyMjA1MjIwNjUzNTRfOTU2MzA3MDg4Xzc0OTgwMDA2NTQ5XzJfMw==_b_B19d74219fa94855f27a287cb1022e62f.mp4?clientCacheKey=3xqw7jvzzuv4di6_b.mp4&tt=b&di=2471225d&bp=13380
女人不是月亮,http://em.21dtv.com/songs/60032906.mkv
女人不是猫,http://em.21dtv.com/songs/60077024.mkv
女人不是羔羊,http://em.21dtv.com/songs/60098590.mkv
女人是老虎,http://em.21dtv.com/songs/60032956.mkv
女人漂亮不是罪,http://em.21dtv.com/songs/60165584.mkv
女人是水男人是山,http://em.21dtv.com/songs/60099484.mkv
男人不坏女人不爱,http://em.21dtv.com/songs/60030943.mkv
女人不坏男人不爱,http://em.21dtv.com/songs/60101231.mkv
女人不容易,http://em.21dtv.com/songs/60147289.mkv
世上的女人都是毒蛇,http://em.21dtv.com/songs/60039317.mkv
世上的女人都是毒蛇,http://em.21dtv.com/songs/60039311.mkv
女人不拽容易被甩,http://em.21dtv.com/songs/60126503.mkv
不是我不小心,http://em.21dtv.com/songs/60090505.mkv
不是不想嫁,http://em.21dtv.com/songs/60080082.mkv
我是不是恁哥,http://em.21dtv.com/songs/60103137.mkv
我不是戒不了酒我是戒不了朋友,http://em.21dtv.com/songs/60149836.mkv
爱上一个不该爱的女人,http://em.21dtv.com/songs/60008644.mkv
男人的苦女人不清楚,http://em.21dtv.com/songs/60102828.mkv
都说女人是水做的,http://em.21dtv.com/songs/60118406.mkv
不是我不小心,http://em.21dtv.com/songs/60165068.mkv
饿狼传说,http://em.21dtv.com/songs/60016283.mkv
北方的狼,http://em.21dtv.com/songs/60026193.mkv
童唱大野狼,http://em.21dtv.com/songs/60014204.mkv
农民工,http://em.21dtv.com/songs/60122542.mkv
